head,tail,relation,head_name,tail_name,head_type,tail_type,score,predicted,actual
27086,7862,drug-gene,"('7421', 'VDR', 'gene/protein')","('DB03451', 'Lexacalcitol', 'drug')",unknown,unknown,3.151323646477522e-09,0,1.0
27086,7862,drug-gene,"('7421', 'VDR', 'gene/protein')","('DB03451', 'Lexacalcitol', 'drug')",unknown,unknown,3.1513356368861878e-09,0,1.0
7862,27086,drug-gene,"('DB03451', 'Lexacalcitol', 'drug')","('7421', 'VDR', 'gene/protein')",unknown,unknown,3.1513356368861878e-09,0,1.0
21671,8252,drug-gene,"('4835', 'NQO2', 'gene/protein')","('DB04253', 'Tretazicar', 'drug')",unknown,unknown,3.8317224948514195e-09,0,1.0
21671,8252,drug-gene,"('4835', 'NQO2', 'gene/protein')","('DB04253', 'Tretazicar', 'drug')",unknown,unknown,3.8317224948514195e-09,0,1.0
8252,21671,drug-gene,"('DB04253', 'Tretazicar', 'drug')","('4835', 'NQO2', 'gene/protein')",unknown,unknown,3.831729600278777e-09,0,1.0
8252,21671,drug-gene,"('DB04253', 'Tretazicar', 'drug')","('4835', 'NQO2', 'gene/protein')",unknown,unknown,3.831729600278777e-09,0,1.0
7551,21055,drug-gene,"('DB02837', '4-(Hydrogen sulfate)-beta-D-galactopyranose', 'drug')","('4153', 'MBL2', 'gene/protein')",unknown,unknown,6.028581633898966e-09,0,1.0
21055,7551,drug-gene,"('4153', 'MBL2', 'gene/protein')","('DB02837', '4-(Hydrogen sulfate)-beta-D-galactopyranose', 'drug')",unknown,unknown,6.028581633898966e-09,0,1.0
8412,16114,drug-gene,"('DB04575', 'Quinestrol', 'drug')","('2099', 'ESR1', 'gene/protein')",unknown,unknown,6.200168822800833e-09,0,1.0
16114,8412,drug-gene,"('2099', 'ESR1', 'gene/protein')","('DB04575', 'Quinestrol', 'drug')",unknown,unknown,6.200180813209499e-09,0,1.0
5975,27207,drug-gene,"('DB00423', 'Methocarbamol', 'drug')","('759', 'CA1', 'gene/protein')",unknown,unknown,1.1011165312879712e-08,0,1.0
27207,5975,drug-gene,"('759', 'CA1', 'gene/protein')","('DB00423', 'Methocarbamol', 'drug')",unknown,unknown,1.1011165312879712e-08,0,1.0
22318,7466,drug-gene,"('5142', 'PDE4B', 'gene/protein')","('DB02660', 'Filaminast', 'drug')",unknown,unknown,3.8452611761385924e-08,0,1.0
7466,22318,drug-gene,"('DB02660', 'Filaminast', 'drug')","('5142', 'PDE4B', 'gene/protein')",unknown,unknown,3.84526828156595e-08,0,1.0
17893,9824,drug-gene,"('2645', 'GCK', 'gene/protein')","('DB07358', '2-amino-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide', 'drug')",unknown,unknown,1.1148873824140537e-07,0,1.0
9824,17893,drug-gene,"('DB07358', '2-amino-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide', 'drug')","('2645', 'GCK', 'gene/protein')",unknown,unknown,1.1148873824140537e-07,0,1.0
9824,17893,drug-gene,"('DB07358', '2-amino-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide', 'drug')","('2645', 'GCK', 'gene/protein')",unknown,unknown,1.1148894429879874e-07,0,1.0
17893,9824,drug-gene,"('2645', 'GCK', 'gene/protein')","('DB07358', '2-amino-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide', 'drug')",unknown,unknown,1.1148915746161947e-07,0,1.0
7909,15687,drug-gene,"('DB03554', '5-Iodouracil', 'drug')","('1806', 'DPYD', 'gene/protein')",unknown,unknown,1.343025388678143e-07,0,1.0
15687,7909,drug-gene,"('1806', 'DPYD', 'gene/protein')","('DB03554', '5-Iodouracil', 'drug')",unknown,unknown,1.343025388678143e-07,0,1.0
7909,15687,drug-gene,"('DB03554', '5-Iodouracil', 'drug')","('1806', 'DPYD', 'gene/protein')",unknown,unknown,1.3430268097636144e-07,0,1.0
15687,7909,drug-gene,"('1806', 'DPYD', 'gene/protein')","('DB03554', '5-Iodouracil', 'drug')",unknown,unknown,1.3430279466319917e-07,0,1.0
8371,25552,drug-gene,"('DB04485', 'Thymidine', 'drug')","('64078', 'SLC28A3', 'gene/protein')",unknown,unknown,1.9627695735380257e-07,0,1.0
25552,8371,drug-gene,"('64078', 'SLC28A3', 'gene/protein')","('DB04485', 'Thymidine', 'drug')",unknown,unknown,1.9627715630576859e-07,0,1.0
22876,11781,drug-gene,"('5444', 'PON1', 'gene/protein')","('DB14596', 'Loteprednol etabonate', 'drug')",unknown,unknown,8.834272193780635e-07,0,1.0
11781,22876,drug-gene,"('DB14596', 'Loteprednol etabonate', 'drug')","('5444', 'PON1', 'gene/protein')",unknown,unknown,8.834281288727652e-07,0,1.0
18865,11781,drug-gene,"('2908', 'NR3C1', 'gene/protein')","('DB14596', 'Loteprednol etabonate', 'drug')",unknown,unknown,1.3240437510830816e-06,0,1.0
11781,18865,drug-gene,"('DB14596', 'Loteprednol etabonate', 'drug')","('2908', 'NR3C1', 'gene/protein')",unknown,unknown,1.3240437510830816e-06,0,1.0
18865,11781,drug-gene,"('2908', 'NR3C1', 'gene/protein')","('DB14596', 'Loteprednol etabonate', 'drug')",unknown,unknown,1.3240437510830816e-06,0,1.0
11781,18865,drug-gene,"('DB14596', 'Loteprednol etabonate', 'drug')","('2908', 'NR3C1', 'gene/protein')",unknown,unknown,1.3240437510830816e-06,0,1.0
11186,13399,drug-gene,"('DB11156', 'Pyrantel', 'drug')","('1128', 'CHRM1', 'gene/protein')",unknown,unknown,4.860518401983427e-06,0,1.0
13399,11186,drug-gene,"('1128', 'CHRM1', 'gene/protein')","('DB11156', 'Pyrantel', 'drug')",unknown,unknown,4.860522494709585e-06,0,1.0
8641,23346,drug-gene,"('DB04941', 'Crofelemer', 'drug')","('55107', 'ANO1', 'gene/protein')",unknown,unknown,9.742135262058582e-06,0,1.0
23346,8641,drug-gene,"('55107', 'ANO1', 'gene/protein')","('DB04941', 'Crofelemer', 'drug')",unknown,unknown,9.742162546899635e-06,0,1.0
15050,9293,drug-gene,"('1513', 'CTSK', 'gene/protein')","('DB06670', 'Odanacatib', 'drug')",unknown,unknown,1.7828060663305223e-05,0,1.0
9293,15050,drug-gene,"('DB06670', 'Odanacatib', 'drug')","('1513', 'CTSK', 'gene/protein')",unknown,unknown,1.7828077034209855e-05,0,1.0
15050,9293,drug-gene,"('1513', 'CTSK', 'gene/protein')","('DB06670', 'Odanacatib', 'drug')",unknown,unknown,1.7828077034209855e-05,0,1.0
9293,15050,drug-gene,"('DB06670', 'Odanacatib', 'drug')","('1513', 'CTSK', 'gene/protein')",unknown,unknown,1.7828093405114487e-05,0,1.0
11186,18683,drug-gene,"('DB11156', 'Pyrantel', 'drug')","('2859', 'GPR35', 'gene/protein')",unknown,unknown,3.0442073693848215e-05,0,1.0
18683,11186,drug-gene,"('2859', 'GPR35', 'gene/protein')","('DB11156', 'Pyrantel', 'drug')",unknown,unknown,3.0442073693848215e-05,0,1.0
11781,15222,drug-gene,"('DB14596', 'Loteprednol etabonate', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,3.815597665379755e-05,0,1.0
15222,11781,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB14596', 'Loteprednol etabonate', 'drug')",unknown,unknown,3.815597665379755e-05,0,1.0
9129,16164,drug-gene,"('DB06228', 'Rivaroxaban', 'drug')","('2159', 'F10', 'gene/protein')",unknown,unknown,7.437706517521292e-05,0,1.0
16164,9129,drug-gene,"('2159', 'F10', 'gene/protein')","('DB06228', 'Rivaroxaban', 'drug')",unknown,unknown,7.437706517521292e-05,0,1.0
7713,26675,drug-gene,"('DB03152', 'B-2-Octylglucoside', 'drug')","('7053', 'TGM3', 'gene/protein')",unknown,unknown,8.330412674695253e-05,0,1.0
26675,7713,drug-gene,"('7053', 'TGM3', 'gene/protein')","('DB03152', 'B-2-Octylglucoside', 'drug')",unknown,unknown,8.330412674695253e-05,0,1.0
19372,8302,drug-gene,"('3251', 'HPRT1', 'gene/protein')","('DB04356', '9-Deazaguanine', 'drug')",unknown,unknown,0.0001243367587449029,0,1.0
8302,19372,drug-gene,"('DB04356', '9-Deazaguanine', 'drug')","('3251', 'HPRT1', 'gene/protein')",unknown,unknown,0.00012433687516022474,0,1.0
21164,7163,drug-gene,"('4311', 'MME', 'gene/protein')","('DB02062', ""N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine"", 'drug')",unknown,unknown,0.00017978834512177855,0,1.0
7163,21164,drug-gene,"('DB02062', ""N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine"", 'drug')","('4311', 'MME', 'gene/protein')",unknown,unknown,0.00017978869436774403,0,1.0
11151,24908,drug-gene,"('DB09568', 'Omega-3-carboxylic acids', 'drug')","('58488', 'PCTP', 'gene/protein')",unknown,unknown,0.0002012127952184528,0,1.0
24908,11151,drug-gene,"('58488', 'PCTP', 'gene/protein')","('DB09568', 'Omega-3-carboxylic acids', 'drug')",unknown,unknown,0.0002012127952184528,0,1.0
24486,5860,drug-gene,"('5731', 'PTGER1', 'gene/protein')","('DB00297', 'Bupivacaine', 'drug')",unknown,unknown,0.00022665232245344669,0,1.0
5860,24486,drug-gene,"('DB00297', 'Bupivacaine', 'drug')","('5731', 'PTGER1', 'gene/protein')",unknown,unknown,0.00022665232245344669,0,1.0
6952,22311,drug-gene,"('DB01640', '6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one', 'drug')","('5140', 'PDE3B', 'gene/protein')",unknown,unknown,0.0005623335018754005,0,1.0
22311,6952,drug-gene,"('5140', 'PDE3B', 'gene/protein')","('DB01640', '6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one', 'drug')",unknown,unknown,0.0005623346078209579,0,1.0
7120,22311,drug-gene,"('DB01970', 'Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide', 'drug')","('5140', 'PDE3B', 'gene/protein')",unknown,unknown,0.0005882176337763667,0,1.0
22311,7120,drug-gene,"('5140', 'PDE3B', 'gene/protein')","('DB01970', 'Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide', 'drug')",unknown,unknown,0.0005882176337763667,0,1.0
7887,17524,drug-gene,"('DB03501', ""Galactose-uridine-5'-diphosphate"", 'drug')","('2582', 'GALE', 'gene/protein')",unknown,unknown,0.0010733207454904914,0,1.0
17524,7887,drug-gene,"('2582', 'GALE', 'gene/protein')","('DB03501', ""Galactose-uridine-5'-diphosphate"", 'drug')",unknown,unknown,0.0010733215603977442,0,1.0
17524,7887,drug-gene,"('2582', 'GALE', 'gene/protein')","('DB03501', ""Galactose-uridine-5'-diphosphate"", 'drug')",unknown,unknown,0.0010733215603977442,0,1.0
7887,17524,drug-gene,"('DB03501', ""Galactose-uridine-5'-diphosphate"", 'drug')","('2582', 'GALE', 'gene/protein')",unknown,unknown,0.0010733215603977442,0,1.0
15202,7919,drug-gene,"('1555', 'CYP2B6', 'gene/protein')","('DB03575', 'Phencyclidine', 'drug')",unknown,unknown,0.0011051322799175978,0,1.0
7919,15202,drug-gene,"('DB03575', 'Phencyclidine', 'drug')","('1555', 'CYP2B6', 'gene/protein')",unknown,unknown,0.0011051349574699998,0,1.0
13451,10844,drug-gene,"('113235', 'SLC46A1', 'gene/protein')","('DB08878', 'Aminopterin', 'drug')",unknown,unknown,0.0012351067271083593,0,1.0
10844,13451,drug-gene,"('DB08878', 'Aminopterin', 'drug')","('113235', 'SLC46A1', 'gene/protein')",unknown,unknown,0.0012351067271083593,0,1.0
11532,15222,drug-gene,"('DB13074', 'Macimorelin', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.0013691592030227184,0,1.0
15222,11532,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB13074', 'Macimorelin', 'drug')",unknown,unknown,0.0013691592030227184,0,1.0
11532,15222,drug-gene,"('DB13074', 'Macimorelin', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.0013691597850993276,0,1.0
15222,11532,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB13074', 'Macimorelin', 'drug')",unknown,unknown,0.0013691597850993276,0,1.0
23658,5611,drug-gene,"('5553', 'PRG2', 'gene/protein')","('DB00020', 'Sargramostim', 'drug')",unknown,unknown,0.0014202299062162638,0,1.0
5611,23658,drug-gene,"('DB00020', 'Sargramostim', 'drug')","('5553', 'PRG2', 'gene/protein')",unknown,unknown,0.0014202306047081947,0,1.0
16174,7199,drug-gene,"('217', 'ALDH2', 'gene/protein')","('DB02115', 'Daidzin', 'drug')",unknown,unknown,0.0015327243600040674,0,1.0
7199,16174,drug-gene,"('DB02115', 'Daidzin', 'drug')","('217', 'ALDH2', 'gene/protein')",unknown,unknown,0.0015327243600040674,0,1.0
10831,29572,drug-gene,"('DB08862', 'Cholecystokinin', 'drug')","('886', 'CCKAR', 'gene/protein')",unknown,unknown,0.0019249767065048218,0,1.0
29572,10831,drug-gene,"('886', 'CCKAR', 'gene/protein')","('DB08862', 'Cholecystokinin', 'drug')",unknown,unknown,0.0019249767065048218,0,1.0
10171,23750,drug-gene,"('DB07855', '(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE', 'drug')","('5566', 'PRKACA', 'gene/protein')",unknown,unknown,0.0029228327330201864,0,1.0
23750,10171,drug-gene,"('5566', 'PRKACA', 'gene/protein')","('DB07855', '(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE', 'drug')",unknown,unknown,0.0029228327330201864,0,1.0
10171,23750,drug-gene,"('DB07855', '(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE', 'drug')","('5566', 'PRKACA', 'gene/protein')",unknown,unknown,0.0029228338971734047,0,1.0
23750,10171,drug-gene,"('5566', 'PRKACA', 'gene/protein')","('DB07855', '(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE', 'drug')",unknown,unknown,0.0029228355269879103,0,1.0
15222,11118,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB09381', 'Esterified estrogens', 'drug')",unknown,unknown,0.003266354789957404,0,1.0
11118,15222,drug-gene,"('DB09381', 'Esterified estrogens', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.003266354789957404,0,1.0
11118,15222,drug-gene,"('DB09381', 'Esterified estrogens', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.003266359446570277,0,1.0
15222,11118,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB09381', 'Esterified estrogens', 'drug')",unknown,unknown,0.003266361076384783,0,1.0
15450,8467,drug-gene,"('1645', 'AKR1C1', 'gene/protein')","('DB04674', '2-HYDROXY-3,5-DIIODOBENZOIC ACID', 'drug')",unknown,unknown,0.003328045830130577,0,1.0
8467,15450,drug-gene,"('DB04674', '2-HYDROXY-3,5-DIIODOBENZOIC ACID', 'drug')","('1645', 'AKR1C1', 'gene/protein')",unknown,unknown,0.0033280476927757263,0,1.0
7325,15846,drug-gene,"('DB02379', 'Beta-D-Glucose', 'drug')","('197021', 'LCTL', 'gene/protein')",unknown,unknown,0.0035928068682551384,0,1.0
15846,7325,drug-gene,"('197021', 'LCTL', 'gene/protein')","('DB02379', 'Beta-D-Glucose', 'drug')",unknown,unknown,0.0035928068682551384,0,1.0
22985,8551,drug-gene,"('54600', 'UGT1A9', 'gene/protein')","('DB04824', 'Phenolphthalein', 'drug')",unknown,unknown,0.004180301912128925,0,1.0
8551,22985,drug-gene,"('DB04824', 'Phenolphthalein', 'drug')","('54600', 'UGT1A9', 'gene/protein')",unknown,unknown,0.004180301912128925,0,1.0
22985,8551,drug-gene,"('54600', 'UGT1A9', 'gene/protein')","('DB04824', 'Phenolphthalein', 'drug')",unknown,unknown,0.004180301912128925,0,1.0
8551,22985,drug-gene,"('DB04824', 'Phenolphthalein', 'drug')","('54600', 'UGT1A9', 'gene/protein')",unknown,unknown,0.004180304240435362,0,1.0
14028,8191,drug-gene,"('126', 'ADH1C', 'gene/protein')","('DB04113', 'N-Formylpiperidine', 'drug')",unknown,unknown,0.005381608381867409,0,1.0
8191,14028,drug-gene,"('DB04113', 'N-Formylpiperidine', 'drug')","('126', 'ADH1C', 'gene/protein')",unknown,unknown,0.00538162887096405,0,1.0
8967,28605,drug-gene,"('DB05737', 'Varespladib methyl', 'drug')","('8399', 'PLA2G10', 'gene/protein')",unknown,unknown,0.005481506697833538,0,1.0
28605,8967,drug-gene,"('8399', 'PLA2G10', 'gene/protein')","('DB05737', 'Varespladib methyl', 'drug')",unknown,unknown,0.005481506697833538,0,1.0
16116,6368,drug-gene,"('210', 'ALAD', 'gene/protein')","('DB00855', 'Aminolevulinic acid', 'drug')",unknown,unknown,0.006016748026013374,0,1.0
6368,16116,drug-gene,"('DB00855', 'Aminolevulinic acid', 'drug')","('210', 'ALAD', 'gene/protein')",unknown,unknown,0.006016748026013374,0,1.0
6368,16116,drug-gene,"('DB00855', 'Aminolevulinic acid', 'drug')","('210', 'ALAD', 'gene/protein')",unknown,unknown,0.006016748026013374,0,1.0
16116,6368,drug-gene,"('210', 'ALAD', 'gene/protein')","('DB00855', 'Aminolevulinic acid', 'drug')",unknown,unknown,0.0060167512856423855,0,1.0
8467,26861,drug-gene,"('DB04674', '2-HYDROXY-3,5-DIIODOBENZOIC ACID', 'drug')","('7276', 'TTR', 'gene/protein')",unknown,unknown,0.006166396662592888,0,1.0
26861,8467,drug-gene,"('7276', 'TTR', 'gene/protein')","('DB04674', '2-HYDROXY-3,5-DIIODOBENZOIC ACID', 'drug')",unknown,unknown,0.006166399456560612,0,1.0
19852,8007,drug-gene,"('3500', 'IGHG1', 'gene/protein')","('DB03740', 'N-acetyl-alpha-D-glucosamine', 'drug')",unknown,unknown,0.006836336571723223,0,1.0
8007,19852,drug-gene,"('DB03740', 'N-acetyl-alpha-D-glucosamine', 'drug')","('3500', 'IGHG1', 'gene/protein')",unknown,unknown,0.006836336571723223,0,1.0
19852,10482,drug-gene,"('3500', 'IGHG1', 'gene/protein')","('DB08294', '2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID', 'drug')",unknown,unknown,0.008044358342885971,0,1.0
10482,19852,drug-gene,"('DB08294', '2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID', 'drug')","('3500', 'IGHG1', 'gene/protein')",unknown,unknown,0.008044358342885971,0,1.0
15222,10920,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB09036', 'Siltuximab', 'drug')",unknown,unknown,0.008113914169371128,0,1.0
10920,15222,drug-gene,"('DB09036', 'Siltuximab', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.008113917894661427,0,1.0
8784,15222,drug-gene,"('DB05212', 'HE3286', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.008973196148872375,0,1.0
15222,8784,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB05212', 'HE3286', 'drug')",unknown,unknown,0.008973199874162674,0,1.0
5997,30325,drug-gene,"('DB00446', 'Chloramphenicol', 'drug')","('9356', 'SLC22A6', 'gene/protein')",unknown,unknown,0.010200943797826767,0,1.0
30325,5997,drug-gene,"('9356', 'SLC22A6', 'gene/protein')","('DB00446', 'Chloramphenicol', 'drug')",unknown,unknown,0.01020094845443964,0,1.0
21210,8044,drug-gene,"('4363', 'ABCC1', 'gene/protein')","('DB03825', 'Rhodamine 6G', 'drug')",unknown,unknown,0.011143960990011692,0,1.0
8044,21210,drug-gene,"('DB03825', 'Rhodamine 6G', 'drug')","('4363', 'ABCC1', 'gene/protein')",unknown,unknown,0.01114396657794714,0,1.0
10173,23750,drug-gene,"('DB07857', '(2R)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine', 'drug')","('5566', 'PRKACA', 'gene/protein')",unknown,unknown,0.01735720969736576,0,1.0
10173,23750,drug-gene,"('DB07857', '(2R)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine', 'drug')","('5566', 'PRKACA', 'gene/protein')",unknown,unknown,0.01735720969736576,0,1.0
23750,10173,drug-gene,"('5566', 'PRKACA', 'gene/protein')","('DB07857', '(2R)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine', 'drug')",unknown,unknown,0.017357226461172104,0,1.0
23750,10173,drug-gene,"('5566', 'PRKACA', 'gene/protein')","('DB07857', '(2R)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine', 'drug')",unknown,unknown,0.017357226461172104,0,1.0
26789,6283,drug-gene,"('7173', 'TPO', 'gene/protein')","('DB00763', 'Methimazole', 'drug')",unknown,unknown,0.019390983507037163,0,1.0
6283,26789,drug-gene,"('DB00763', 'Methimazole', 'drug')","('7173', 'TPO', 'gene/protein')",unknown,unknown,0.019391020759940147,0,1.0
16141,5871,drug-gene,"('213', 'ALB', 'gene/protein')","('DB00310', 'Chlorthalidone', 'drug')",unknown,unknown,0.02264152653515339,0,1.0
5871,16141,drug-gene,"('DB00310', 'Chlorthalidone', 'drug')","('213', 'ALB', 'gene/protein')",unknown,unknown,0.022641537711024284,0,1.0
24533,11158,drug-gene,"('5743', 'PTGS2', 'gene/protein')","('DB11071', 'Phenyl salicylate', 'drug')",unknown,unknown,0.022806737571954727,0,1.0
11158,24533,drug-gene,"('DB11071', 'Phenyl salicylate', 'drug')","('5743', 'PTGS2', 'gene/protein')",unknown,unknown,0.022806737571954727,0,1.0
11158,24533,drug-gene,"('DB11071', 'Phenyl salicylate', 'drug')","('5743', 'PTGS2', 'gene/protein')",unknown,unknown,0.022806748747825623,0,1.0
24533,11158,drug-gene,"('5743', 'PTGS2', 'gene/protein')","('DB11071', 'Phenyl salicylate', 'drug')",unknown,unknown,0.022806759923696518,0,1.0
8849,19284,drug-gene,"('DB05381', 'Histamine', 'drug')","('3176', 'HNMT', 'gene/protein')",unknown,unknown,0.029150087386369705,0,1.0
19284,8849,drug-gene,"('3176', 'HNMT', 'gene/protein')","('DB05381', 'Histamine', 'drug')",unknown,unknown,0.02915010042488575,0,1.0
8849,19284,drug-gene,"('DB05381', 'Histamine', 'drug')","('3176', 'HNMT', 'gene/protein')",unknown,unknown,0.029150117188692093,0,1.0
19284,8849,drug-gene,"('3176', 'HNMT', 'gene/protein')","('DB05381', 'Histamine', 'drug')",unknown,unknown,0.02915012650191784,0,1.0
24137,7820,drug-gene,"('5644', 'PRSS1', 'gene/protein')","('DB03374', '3,5-Diiodotyrosine', 'drug')",unknown,unknown,0.031883612275123596,0,1.0
7820,24137,drug-gene,"('DB03374', '3,5-Diiodotyrosine', 'drug')","('5644', 'PRSS1', 'gene/protein')",unknown,unknown,0.031883612275123596,0,1.0
24137,7820,drug-gene,"('5644', 'PRSS1', 'gene/protein')","('DB03374', '3,5-Diiodotyrosine', 'drug')",unknown,unknown,0.03188361972570419,0,1.0
7820,24137,drug-gene,"('DB03374', '3,5-Diiodotyrosine', 'drug')","('5644', 'PRSS1', 'gene/protein')",unknown,unknown,0.03188361972570419,0,1.0
18329,11349,drug-gene,"('2798', 'GNRHR', 'gene/protein')","('DB11853', 'Relugolix', 'drug')",unknown,unknown,0.035074155777692795,0,1.0
11349,18329,drug-gene,"('DB11853', 'Relugolix', 'drug')","('2798', 'GNRHR', 'gene/protein')",unknown,unknown,0.035074155777692795,0,1.0
15372,6091,drug-gene,"('1621', 'DBH', 'gene/protein')","('DB00550', 'Propylthiouracil', 'drug')",unknown,unknown,0.036517322063446045,0,1.0
6091,15372,drug-gene,"('DB00550', 'Propylthiouracil', 'drug')","('1621', 'DBH', 'gene/protein')",unknown,unknown,0.03651733323931694,0,1.0
6091,15372,drug-gene,"('DB00550', 'Propylthiouracil', 'drug')","('1621', 'DBH', 'gene/protein')",unknown,unknown,0.03651733323931694,0,1.0
15372,6091,drug-gene,"('1621', 'DBH', 'gene/protein')","('DB00550', 'Propylthiouracil', 'drug')",unknown,unknown,0.03651733696460724,0,1.0
20839,5701,drug-gene,"('4069', 'LYZ', 'gene/protein')","('DB00128', 'Aspartic acid', 'drug')",unknown,unknown,0.037065569311380386,0,1.0
5701,20839,drug-gene,"('DB00128', 'Aspartic acid', 'drug')","('4069', 'LYZ', 'gene/protein')",unknown,unknown,0.03706558421254158,0,1.0
5701,20839,drug-gene,"('DB00128', 'Aspartic acid', 'drug')","('4069', 'LYZ', 'gene/protein')",unknown,unknown,0.03706560283899307,0,1.0
20839,5701,drug-gene,"('4069', 'LYZ', 'gene/protein')","('DB00128', 'Aspartic acid', 'drug')",unknown,unknown,0.03706561028957367,0,1.0
12553,7327,drug-gene,"('10327', 'AKR1A1', 'gene/protein')","('DB02383', 'Tolrestat', 'drug')",unknown,unknown,0.03710741549730301,0,1.0
7327,12553,drug-gene,"('DB02383', 'Tolrestat', 'drug')","('10327', 'AKR1A1', 'gene/protein')",unknown,unknown,0.0371074341237545,0,1.0
6240,19424,drug-gene,"('DB00716', 'Nedocromil', 'drug')","('3320', 'HSP90AA1', 'gene/protein')",unknown,unknown,0.04047829657793045,0,1.0
19424,6240,drug-gene,"('3320', 'HSP90AA1', 'gene/protein')","('DB00716', 'Nedocromil', 'drug')",unknown,unknown,0.04047829657793045,0,1.0
8262,27014,drug-gene,"('DB04272', 'Citric acid', 'drug')","('733', 'C8G', 'gene/protein')",unknown,unknown,0.04161100834608078,0,1.0
27014,8262,drug-gene,"('733', 'C8G', 'gene/protein')","('DB04272', 'Citric acid', 'drug')",unknown,unknown,0.04161100834608078,0,1.0
8262,27014,drug-gene,"('DB04272', 'Citric acid', 'drug')","('733', 'C8G', 'gene/protein')",unknown,unknown,0.04161100834608078,0,1.0
27014,8262,drug-gene,"('733', 'C8G', 'gene/protein')","('DB04272', 'Citric acid', 'drug')",unknown,unknown,0.04161101579666138,0,1.0
27161,11489,drug-gene,"('7531', 'YWHAE', 'gene/protein')","('DB12695', 'Phenethyl Isothiocyanate', 'drug')",unknown,unknown,0.04165651649236679,0,1.0
11489,27161,drug-gene,"('DB12695', 'Phenethyl Isothiocyanate', 'drug')","('7531', 'YWHAE', 'gene/protein')",unknown,unknown,0.04165651649236679,0,1.0
19949,8955,drug-gene,"('3593', 'IL12B', 'gene/protein')","('DB05679', 'Ustekinumab', 'drug')",unknown,unknown,0.04268273338675499,0,1.0
8955,19949,drug-gene,"('DB05679', 'Ustekinumab', 'drug')","('3593', 'IL12B', 'gene/protein')",unknown,unknown,0.04268276318907738,0,1.0
15222,6745,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB01260', 'Desonide', 'drug')",unknown,unknown,0.043777067214250565,0,1.0
6745,15222,drug-gene,"('DB01260', 'Desonide', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,0.043777067214250565,0,1.0
11044,26143,drug-gene,"('DB09237', 'Levamlodipine', 'drug')","('6555', 'SLC10A2', 'gene/protein')",unknown,unknown,0.048698268830776215,0,1.0
26143,11044,drug-gene,"('6555', 'SLC10A2', 'gene/protein')","('DB09237', 'Levamlodipine', 'drug')",unknown,unknown,0.048698268830776215,0,1.0
