drug_id,drug_name,node_idx
DB00982,Isotretinoin,6486
DB00983,Formoterol,6487
DB00984,Nandrolone phenpropionate,6488
DB00985,Dimenhydrinate,6489
DB00986,Glycopyrronium,6490
DB00987,Cytarabine,6491
DB00988,Dopamine,6492
DB00989,Rivastigmine,6493
DB00990,Exemestane,6494
DB00991,Oxaprozin,6495
DB00993,Azathioprine,6496
DB00994,Neomycin,6497
DB00995,Auranofin,6498
DB00996,Gabapentin,6499
DB00997,Doxorubicin,6500
DB00998,Frovatriptan,6501
DB00999,Hydrochlorothiazide,6502
DB01000,Cyclacillin,6503
DB01001,Salbutamol,6504
DB01002,Levobupivacaine,6505
DB01003,Cromoglicic acid,6506
DB01004,Ganciclovir,6507
DB01005,Hydroxyurea,6508
DB01006,Letrozole,6509
DB01007,Tioconazole,6510
DB01008,Busulfan,6511
DB01009,Ketoprofen,6512
DB01010,Edrophonium,6513
DB01011,Metyrapone,6514
DB01012,Cinacalcet,6515
DB01013,Clobetasol propionate,6516
DB01014,Balsalazide,6517
DB01015,Sulfamethoxazole,6518
DB01016,Glyburide,6519
DB01017,Minocycline,6520
DB01018,Guanfacine,6521
DB01019,Bethanechol,6522
DB01020,Isosorbide mononitrate,6523
DB01021,Trichlormethiazide,6524
DB01022,Phylloquinone,6525
DB01023,Felodipine,6526
DB01024,Mycophenolic acid,6527
DB01025,Amlexanox,6528
DB01026,Ketoconazole,6529
DB01028,Methoxyflurane,6530
DB01029,Irbesartan,6531
DB01030,Topotecan,6532
DB01031,Ethinamate,6533
DB01032,Probenecid,6534
DB01033,Mercaptopurine,6535
DB01034,Cerulenin,6536
DB01035,Procainamide,6537
DB01036,Tolterodine,6538
DB01037,Selegiline,6539
DB01038,Carphenazine,6540
DB01039,Fenofibrate,6541
DB01041,Thalidomide,6542
DB01042,Melphalan,6543
DB01043,Memantine,6544
DB01044,Gatifloxacin,6545
DB01045,Rifampicin,6546
DB01046,Lubiprostone,6547
DB01047,Fluocinonide,6548
DB01048,Abacavir,6549
DB01049,Ergoloid mesylate,6550
DB01050,Ibuprofen,6551
DB01051,Novobiocin,6552
DB01053,Benzylpenicillin,6553
DB01054,Nitrendipine,6554
DB01055,Mimosine,6555
DB01056,Tocainide,6556
DB01057,Echothiophate,6557
DB01058,Praziquantel,6558
DB01059,Norfloxacin,6559
DB01060,Amoxicillin,6560
DB01062,Oxybutynin,6561
DB01063,Acetophenazine,6562
DB01064,Isoprenaline,6563
DB01065,Melatonin,6564
DB01067,Glipizide,6565
DB01068,Clonazepam,6566
DB01069,Promethazine,6567
DB01070,Dihydrotachysterol,6568
DB01071,Mequitazine,6569
DB01072,Atazanavir,6570
DB01073,Fludarabine,6571
DB01074,Perhexiline,6572
DB01075,Diphenhydramine,6573
DB01076,Atorvastatin,6574
DB01077,Etidronic acid,6575
DB01078,Deslanoside,6576
DB01079,Tegaserod,6577
DB01080,Vigabatrin,6578
DB01081,Diphenoxylate,6579
DB01082,Streptomycin,6580
DB01083,Orlistat,6581
DB01084,Emedastine,6582
DB01085,Pilocarpine,6583
DB01086,Benzocaine,6584
DB01087,Primaquine,6585
DB01088,Iloprost,6586
DB01089,Deserpidine,6587
DB01090,Pentolinium,6588
DB01091,Butenafine,6589
DB01092,Ouabain,6590
DB01093,Dimethyl sulfoxide,6591
DB01094,Hesperetin,6592
DB01095,Fluvastatin,6593
DB01096,Oxamniquine,6594
DB01097,Leflunomide,6595
DB01098,Rosuvastatin,6596
DB01099,Flucytosine,6597
DB01100,Pimozide,6598
DB01101,Capecitabine,6599
DB01102,Arbutamine,6600
DB01103,Quinacrine,6601
DB01104,Sertraline,6602
DB01105,Sibutramine,6603
DB01106,Levocabastine,6604
DB01107,Methyprylon,6605
DB01108,Trilostane,6606
DB01109,Heparin,6607
DB01110,Miconazole,6608
DB01112,Cefuroxime,6609
DB01113,Papaverine,6610
DB01114,Chlorpheniramine,6611
DB01115,Nifedipine,6612
DB01116,Trimethaphan,6613
DB01117,Atovaquone,6614
DB01118,Amiodarone,6615
DB01119,Diazoxide,6616
DB01120,Gliclazide,6617
DB01121,Phenacemide,6618
DB01122,Ambenonium,6619
DB01123,Proflavine,6620
DB01124,Tolbutamide,6621
DB01125,Anisindione,6622
DB01126,Dutasteride,6623
DB01127,Econazole,6624
DB01128,Bicalutamide,6625
DB01129,Rabeprazole,6626
DB01130,Prednicarbate,6627
DB01131,Proguanil,6628
DB01132,Pioglitazone,6629
DB01133,Tiludronic acid,6630
DB01134,Desoxycorticosterone pivalate,6631
DB01135,Doxacurium,6632
DB01136,Carvedilol,6633
DB01137,Levofloxacin,6634
DB01138,Sulfinpyrazone,6635
DB01140,Cefadroxil,6636
DB01141,Micafungin,6637
DB01142,Doxepin,6638
DB01143,Amifostine,6639
DB01144,Diclofenamide,6640
DB01146,Diphenylpyraline,6641
DB01147,Cloxacillin,6642
DB01148,Flavoxate,6643
DB01149,Nefazodone,6644
DB01151,Desipramine,6645
DB01152,Candicidin,6646
DB01154,Thiamylal,6647
DB01155,Gemifloxacin,6648
DB01156,Bupropion,6649
DB01157,Trimetrexate,6650
DB01158,Bretylium,6651
DB01159,Halothane,6652
DB01160,Dinoprost tromethamine,6653
DB01161,Chloroprocaine,6654
DB01162,Terazosin,6655
DB01164,Calcium chloride,6656
DB01165,Ofloxacin,6657
DB01166,Cilostazol,6658
DB01167,Itraconazole,6659
DB01168,Procarbazine,6660
DB01169,Arsenic trioxide,6661
DB01170,Guanethidine,6662
DB01171,Moclobemide,6663
DB01173,Orphenadrine,6664
DB01174,Phenobarbital,6665
DB01175,Escitalopram,6666
DB01176,Cyclizine,6667
DB01177,Idarubicin,6668
DB01179,Podofilox,6669
DB01180,Rescinnamine,6670
DB01181,Ifosfamide,6671
DB01182,Propafenone,6672
DB01183,Naloxone,6673
DB01184,Domperidone,6674
DB01185,Fluoxymesterone,6675
DB01186,Pergolide,6676
DB01188,Ciclopirox,6677
DB01189,Desflurane,6678
DB01190,Clindamycin,6679
DB01191,Dexfenfluramine,6680
DB01192,Oxymorphone,6681
DB01193,Acebutolol,6682
DB01194,Brinzolamide,6683
DB01195,Flecainide,6684
DB01196,Estramustine,6685
DB01197,Captopril,6686
DB01198,Zopiclone,6687
DB01199,Tubocurarine,6688
DB01200,Bromocriptine,6689
DB01201,Rifapentine,6690
DB01202,Levetiracetam,6691
DB01203,Nadolol,6692
DB01204,Mitoxantrone,6693
DB01205,Flumazenil,6694
DB01206,Lomustine,6695
DB01207,Ridogrel,6696
DB01208,Sparfloxacin,6697
DB01209,Dezocine,6698
DB01210,Levobunolol,6699
DB01211,Clarithromycin,6700
DB01212,Ceftriaxone,6701
DB01213,Fomepizole,6702
DB01214,Metipranolol,6703
DB01215,Estazolam,6704
DB01216,Finasteride,6705
DB01217,Anastrozole,6706
DB01218,Halofantrine,6707
DB01219,Dantrolene,6708
DB01220,Rifaximin,6709
DB01221,Ketamine,6710
DB01222,Budesonide,6711
DB01223,Aminophylline,6712
DB01224,Quetiapine,6713
DB01225,Enoxaparin,6714
DB01226,Mivacurium,6715
DB01227,Levacetylmethadol,6716
DB01228,Encainide,6717
DB01229,Paclitaxel,6718
DB01231,Diphenidol,6719
DB01232,Saquinavir,6720
DB01233,Metoclopramide,6721
DB01234,Dexamethasone,6722
DB01235,Levodopa,6723
DB01236,Sevoflurane,6724
DB01237,Bromodiphenhydramine,6725
DB01238,Aripiprazole,6726
DB01239,Chlorprothixene,6727
DB01240,Epoprostenol,6728
DB01241,Gemfibrozil,6729
DB01242,Clomipramine,6730
DB01244,Bepridil,6731
DB01245,Decamethonium,6732
DB01246,Alimemazine,6733
DB01247,Isocarboxazid,6734
DB01248,Docetaxel,6735
DB01250,Olsalazine,6736
DB01251,Gliquidone,6737
DB01252,Mitiglinide,6738
DB01253,Ergometrine,6739
DB01254,Dasatinib,6740
DB01255,Lisdexamfetamine,6741
DB01256,Retapamulin,6742
DB01257,Eculizumab,6743
DB01259,Lapatinib,6744
DB01260,Desonide,6745
DB01261,Sitagliptin,6746
DB01262,Decitabine,6747
DB01263,Posaconazole,6748
DB01264,Darunavir,6749
DB01267,Paliperidone,6750
DB01268,Sunitinib,6751
DB01269,Panitumumab,6752
DB01270,Ranibizumab,6753
DB01271,Idursulfase,6754
DB01272,Alglucosidase alfa,6755
DB01273,Varenicline,6756
DB01274,Arformoterol,6757
DB01275,Hydralazine,6758
DB01276,Exenatide,6759
DB01277,Mecasermin,6760
DB01278,Pramlintide,6761
DB01279,Galsulfase,6762
DB01280,Nelarabine,6763
DB01281,Abatacept,6764
DB01282,Carbetocin,6765
DB01283,Lumiracoxib,6766
DB01284,Tetracosactide,6767
DB01285,Corticotropin,6768
DB01288,Fenoterol,6769
DB01289,Glisoxepide,6770
DB01291,Pirbuterol,6771
DB01294,Bismuth subsalicylate,6772
DB01295,Bevantolol,6773
DB01296,Glucosamine,6774
DB01297,Practolol,6775
DB01303,Oxtriphylline,6776
DB01306,Insulin aspart,6777
DB01307,Insulin detemir,6778
DB01309,Insulin glulisine,6779
DB01319,Fosamprenavir,6780
DB01320,Fosphenytoin,6781
DB01323,St. John's Wort,6782
DB01324,Polythiazide,6783
DB01325,Quinethazone,6784
DB01326,Cefamandole,6785
DB01327,Cefazolin,6786
DB01328,Cefonicid,6787
DB01329,Cefoperazone,6788
DB01330,Cefotetan,6789
DB01332,Ceftizoxime,6790
DB01333,Cefradine,6791
DB01336,Metocurine,6792
DB01337,Pancuronium,6793
DB01338,Pipecuronium,6794
DB01339,Vecuronium,6795
DB01340,Cilazapril,6796
DB01341,Dihydroquinidine barbiturate,6797
DB01342,Forasartan,6798
DB01345,Potassium cation,6799
DB01346,Quinidine barbiturate,6800
DB01347,Saprisartan,6801
DB01348,Spirapril,6802
DB01349,Tasosartan,6803
DB01351,Amobarbital,6804
DB01352,Aprobarbital,6805
DB01353,Butobarbital,6806
DB01354,Heptabarbital,6807
DB01355,Hexobarbital,6808
DB01356,Lithium cation,6809
DB01357,Mestranol,6810
DB01359,Penbutolol,6811
DB01363,Ephedra sinica root,6812
DB01364,Ephedrine,6813
DB01365,Mephentermine,6814
DB01366,Procaterol,6815
DB01367,Rasagiline,6816
DB01369,Quinupristin,6817
DB01370,Aluminium,6818
DB01373,Calcium,6819
DB01375,Aluminium monostearate,6820
DB01378,Magnesium cation,6821
DB01380,Cortisone acetate,6822
DB01381,Ginkgo biloba,6823
DB01382,Glymidine,6824
DB01384,Paramethasone,6825
DB01388,Mibefradil,6826
DB01390,Sodium bicarbonate,6827
DB01392,Yohimbine,6828
DB01393,Bezafibrate,6829
DB01394,Colchicine,6830
DB01395,Drospirenone,6831
DB01396,Digitoxin,6832
DB01397,Magnesium salicylate,6833
DB01399,Salsalate,6834
DB01400,Neostigmine,6835
DB01401,Choline magnesium trisalicylate,6836
DB01403,Methotrimeprazine,6837
DB01404,Ginseng,6838
DB01405,Temafloxacin,6839
DB01406,Danazol,6840
DB01407,Clenbuterol,6841
DB01408,Bambuterol,6842
DB01409,Tiotropium,6843
DB01410,Ciclesonide,6844
DB01411,Pranlukast,6845
DB01412,Theobromine,6846
DB01413,Cefepime,6847
DB01414,Cefacetrile,6848
DB01415,Ceftibuten,6849
DB01418,Acenocoumarol,6850
DB01419,Antrafenine,6851
DB01420,Testosterone propionate,6852
DB01422,Nitroxoline,6853
DB01424,Aminophenazone,6854
DB01425,Alizapride,6855
DB01426,Ajmaline,6856
DB01427,Amrinone,6857
DB01428,Oxybenzone,6858
DB01429,Aprindine,6859
DB01430,Almitrine,6860
DB01431,Allylestrenol,6861
DB01433,Methadyl acetate,6862
DB01435,Antipyrine,6863
DB01436,Alfacalcidol,6864
DB01437,Glutethimide,6865
DB01438,Phenazopyridine,6866
DB01439,3-Methylthiofentanyl,6867
DB01440,gamma-Hydroxybutyric acid,6868
DB01442,MMDA,6869
DB01444,Dimethylthiambutene,6870
DB01445,Bufotenine,6871
DB01452,Diamorphine,6872
DB01454,Midomafetamine,6873
DB01456,5-androstenedione,6874
DB01463,Fencamfamin,6875
DB01466,Ethylmorphine,6876
DB01472,4-Methoxyamphetamine,6877
DB01481,1-Testosterone,6878
DB01482,Fenethylline,6879
DB01483,Barbital,6880
DB01488,Dimethyltryptamine,6881
DB01489,Camazepam,6882
DB01496,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",6883
DB01497,Etorphine,6884
DB01511,Delorazepam,6885
DB01520,Tenocyclidine,6886
DB01535,Carfentanil,6887
DB01536,Androstenedione,6888
DB01537,"4-Bromo-2,5-dimethoxyphenethylamine",6889
DB01541,Boldenone,6890
DB01544,Flunitrazepam,6891
DB01545,Ethyl loflazepate,6892
DB01548,Diprenorphine,6893
DB01549,Rolicyclidine,6894
DB01551,Dihydrocodeine,6895
DB01553,Cloxazolam,6896
DB01558,Bromazepam,6897
DB01559,Clotiazepam,6898
DB01561,Androstanedione,6899
DB01562,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine,6900
DB01564,Calusterone,6901
DB01565,Dihydromorphine,6902
DB01567,Fludiazepam,6903
DB01569,Formebolone,6904
DB01571,3-Methylfentanyl,6905
DB01576,Dextroamphetamine,6906
DB01577,Metamfetamine,6907
DB01579,Phendimetrazine,6908
DB01580,Oxprenolol,6909
DB01581,Sulfamerazine,6910
DB01582,Sulfamethazine,6911
DB01583,Liotrix,6912
DB01586,Ursodeoxycholic acid,6913
DB01587,Ketazolam,6914
DB01588,Prazepam,6915
DB01589,Quazepam,6916
DB01590,Everolimus,6917
DB01591,Solifenacin,6918
DB01592,Iron,6919
DB01593,Zinc,6920
DB01594,Cinolazepam,6921
DB01595,Nitrazepam,6922
DB01597,Cilastatin,6923
DB01598,Imipenem,6924
DB01599,Probucol,6925
DB01600,Tiaprofenic acid,6926
DB01601,Lopinavir,6927
DB01606,Tazobactam,6928
DB01608,Periciazine,6929
DB01609,Deferasirox,6930
DB01610,Valganciclovir,6931
DB01611,Hydroxychloroquine,6932
DB01612,Amyl Nitrite,6933
DB01613,Erythrityl tetranitrate,6934
DB01614,Acepromazine,6935
DB01615,Aceprometazine,6936
DB01616,Alverine,6937
DB01618,Molindone,6938
DB01619,Phenindamine,6939
DB01620,Pheniramine,6940
DB01621,Pipotiazine,6941
DB01622,Thioproperazine,6942
DB01623,Thiothixene,6943
DB01624,Zuclopenthixol,6944
DB01625,Isopropamide,6945
DB01626,Pargyline,6946
DB01628,Etoricoxib,6947
DB01629,5-fluorouridine,6948
DB01630,SC-74020,6949
DB01631,Methyl nonanoate,6950
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,6951
DB01640,"6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one",6952
DB01643,Thymidine monophosphate,6953
DB01644,"3,6-dihydroxy-xanthene-9-propionic acid",6954
DB01645,Genistein,6955
DB01646,N-Acetylmethionine,6956
DB01647,Daxalipram,6957
DB01649,7-methyl-GpppA,6958
DB01650,trans-2-hydroxycinnamic acid,6959
DB01651,"Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside",6960
DB01656,Roflumilast,6961
DB01662,Trans-O-Hydroxy-Alpha-Methyl Cinnamate,6962
DB01664,(S)-DES-ME-AMPA,6963
DB01665,2H-Benzimidazol-2-amine,6964
DB01666,D-Myo-Inositol-Hexasulphate,6965
DB01667,8-azaguanine,6966
DB01671,p-Hydroxymercuribenzoic acid,6967
DB01672,"2,3-Dihydroxy-Benzoic Acid",6968
DB01675,Methacrylyl-Coenzyme A,6969
DB01677,Fumaric Acid,6970
DB01678,RU84687,6971
DB01681,Benzene Hexacarboxylic Acid,6972
DB01684,1-Hydroxy-1-Thio-Glycerol,6973
DB01685,Topiroxostat,6974
DB01686,"N,N-dimethylarginine",6975
DB01689,Inhibitor Idd 384,6976
DB01692,Dithioerythritol,6977
DB01694,D-tartaric acid,6978
DB01695,N-Hydroxy-4-Phosphono-Butanamide,6979
DB01698,Rutin,6980
DB01699,(4e)-4-Aminohex-4-Enoic Acid,6981
DB01700,AICA ribonucleotide,6982
DB01704,"2,4-Dihydroxy-Trans Cinnamic Acid",6983
DB01705,Bis(5-Amidino-Benzimidazolyl)Methane,6984
DB01708,Prasterone,6985
DB01709,2-phospho-D-glyceric acid,6986
DB01710,Porphyrin Fe(III),6987
DB01711,"2,3,4,5,6-Pentafluorobenzyl Alcohol",6988
DB01712,"(3R)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-L-phenylalanine ethyl ester",6989
DB01717,Bis(Adenosine)-5'-Pentaphosphate,6990
DB01723,"{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid",6991
DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide",6992
DB01727,Isocitric Acid,6993
DB01728,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine",6994
DB01731,(S)-wiskostatin,6995
DB01733,L-Phospholactate,6996
DB01734,3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,6997
DB01736,[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium,6998
DB01737,"Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester",6999
DB01738,Phosphorylcolamine,7000
DB01741,CRA_17693,7001
DB01742,(3r)-1-Acetyl-3-Methylpiperidine,7002
DB01744,Camphor,7003
DB01745,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester,7004
DB01746,D-Leucine,7005
DB01748,N-Benzyl-4-Sulfamoyl-Benzamide,7006
DB01750,1-naphthaleneacetic acid,7007
DB01751,Tetraiodothyroacetic acid,7008
DB01752,S-adenosyl-L-homocysteine,7009
DB01754,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One",7010
DB01756,4-phospho-L-threonic acid,7011
DB01760,2-Methoxy-3-Isopropylpyrazine,7012
DB01761,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1H-imidazol-2-yl]-piperidine,7013
DB01762,Acetoacetic acid,7014
DB01763,7-thionicotinamide-adenine-dinucleotide phosphate,7015
DB01764,Dalfopristin,7016
DB01765,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid",7017
DB01766,Beta-(2-Naphthyl)-Alanine,7018
DB01767,Hemi-Babim,7019
DB01771,CRA_10991,7020
DB01772,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione",7021
DB01776,M-Cresol,7022
DB01777,CoA-S-trimethylene-acetyl-tryptamine,7023
DB01780,Fusicoccin,7024
DB01782,Pyrazolanthrone,7025
DB01784,4-Flourobenzenesulfonamide,7026
DB01785,Dimethylallyl Diphosphate,7027
DB01786,D-Alanine,7028
DB01790,(Rp)-cAMPS,7029
DB01791,Piclamilast,7030
DB01793,SB-409513,7031
DB01800,4-Nitrocatechol sulfate,7032
DB01805,Monoisopropylphosphorylserine,7033
DB01807,"N-[(3Z)-5-Tert-butyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-ylidene]-N'-(4-chlorophenyl)urea",7034
DB01809,"1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",7035
DB01810,"[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester",7036
DB01811,"3h-Indole-5,6-Diol",7037
DB01812,"Adenosine 3',5'-diphosphate",7038
DB01818,O3-Sulfonylgalactose,7039
DB01819,Phosphoenolpyruvate,7040
DB01820,2-{[4-(2-Acetylamino-2-pentylcarbamoyl-ethyl)-naphthalen-1-YL]-oxalyl-amino}-benzoic acid,7041
DB01821,"L-N(omega)-Nitroarginine-2,4-L-diaminobutyric amide",7042
DB01823,Beta-D-Glucopyranose Spirohydantoin,7043
DB01826,N-Butyl Isocyanide,7044
DB01827,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide",7045
DB01830,AP-22408,7046
DB01831,Tryptophanyl-5'amp,7047
DB01832,4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid,7048
DB01833,Canavanine,7049
DB01834,"(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",7050
DB01835,4R-Fluoro-N6-ethanimidoyl-L-lysine,7051
DB01836,"[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone",7052
DB01837,O-acetyl-L-serine,7053
DB01838,"6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone",7054
DB01840,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate,7055
DB01842,3'-Phosphate-Adenosine-5'-Diphosphate,7056
DB01843,"(5S,7R,8S,9S,10R)-3-Amino-8,9,10-trihydroxy-7-(hydroxymethyl)-6-oxa-1,3-diazaspiro[4.5]decane-2,4-dione",7057
DB01844,"N,N-dimethylformamide",7058
DB01851,Tetrabutylammonium Ion,7059
DB01852,Kaempherol,7060
DB01854,5-Bromonicotinamide,7061
DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate,7062
DB01860,Cordycepin Triphosphate,7063
DB01861,Uridine diphosphate glucose,7064
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",7065
DB01864,5'-Guanosine-Diphosphate-Monothiophosphate,7066
DB01866,RU79256,7067
DB01870,"1,4-dithio-alpha-D-glucopyranose",7068
DB01871,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester,7069
DB01873,Epothilone D,7070
DB01876,Bis(5-Amidino-2-Benzimidazolyl)Methanone,7071
DB01877,"N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide",7072
DB01878,Benzophenone,7073
DB01880,"3,4-Dihydroxycinnamic Acid",7074
DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,7075
DB01888,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide",7076
DB01889,"16,17-Androstene-3-Ol",7077
DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide",7078
DB01892,Hyperforin,7079
DB01893,N6-Benzyl Adenosine-5'-Diphosphate,7080
DB01897,2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride,7081
DB01901,Sucrosofate,7082
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione",7083
DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,7084
DB01908,RU85493,7085
DB01914,D-glucose,7086
DB01915,S-Hydroxycysteine,7087
DB01917,Putrescine,7088
DB01919,Pentanal,7089
DB01922,"Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam",7090
DB01926,Carboxymycobactin S,7091
DB01927,Duroquinone,7092
DB01929,"5-Chloryl-2,4,6-Quinazolinetriamine",7093
DB01931,"5,7-Dichlorokynurenic acid",7094
DB01933,7-Hydroxystaurosporine,7095
DB01939,5-Amidino-Benzimidazole,7096
DB01940,Balanol Analog 2,7097
DB01941,LG-100268,7098
DB01942,Formic acid,7099
DB01944,(S)-blebbistatin,7100
DB01946,Bisindolylmaleimide VIII,7101
DB01947,RU78262,7102
DB01948,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One",7103
DB01949,"2-Amino-N,3,3-Trimethylbutanamide",7104
DB01950,AR-AO-14418,7105
DB01951,Gpi-1046,7106
DB01953,Inhibitor of P38 Kinase,7107
DB01954,Rolipram,7108
DB01955,"1,4-Butanediol",7109
DB01956,Taurine,7110
DB01958,"5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine",7111
DB01959,"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",7112
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",7113
DB01961,Cytidine 3'-monophosphate,7114
DB01962,Phosphonotyrosine,7115
DB01963,Phenylethane Boronic Acid,7116
DB01964,AL5424,7117
DB01966,Di-Stearoyl-3-Sn-Phosphatidylethanolamine,7118
DB01969,Trifluoroacetonyl coenzyme A,7119
DB01970,"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide",7120
DB01972,Guanosine-5'-Monophosphate,7121
DB01973,O-Benzylsulfonyl-Serine,7122
DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,7123
DB01979,Methyl alpha-D-mannoside,7124
DB01983,2(S)-Amino-6-Boronohexanoic Acid,7125
DB01988,6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine,7126
DB01989,Methyl N-{[(1R)-1-({1-[(benzyloxy)carbonyl]-L-prolyl-6-ammonio-L-norleucyl}amino)-2-phenylethyl](hydroxy)phosphoryl}-L-alanyl-L-prolinate,7127
DB01990,Cholesterol sulfate,7128
DB01992,Coenzyme A,7129
DB01996,3-Methylpyridine,7130
DB01997,3-Bromo-7-Nitroindazole,7131
DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol",7132
DB02001,"5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine",7133
DB02004,"5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine",7134
DB02007,alpha-D-glucose 6-phosphate,7135
DB02008,1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,7136
DB02010,Staurosporine,7137
DB02011,N-(Phosphonoacetyl)-L-Ornithine,7138
DB02014,"5-(2-Fluoro-5-{(1E)-3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]-1-propen-1-yl}phenyl)-1,2-oxazole-3-carboxylic acid",7139
DB02016,R048-8071,7140
DB02018,Amido Phenyl Pyruvic Acid,7141
DB02020,Alrestatin,7142
DB02021,Fidarestat,7143
DB02027,N-{(4S)-4-Amino-5-[(2-aminoethyl)amino]pentyl}-N'-nitroguanidine,7144
DB02028,"(1R,2R,3S,4R,6S)-3,4,6-Trihydroxy-5-{[(S)-hydroxy(3-hydroxy-2-oxopropoxy)phosphoryl]oxy}-1,2-cyclohexanediyl bis[dihydrogen (phosphate)]",7145
DB02029,N-Cyclohexyl-N'-(4-Iodophenyl)Urea,7146
DB02032,Epicaptopril,7147
DB02034,Tridolgosir,7148
DB02035,Hexadecanesulfonyl fluoride,7149
DB02039,S-Acetyl-Cysteine,7150
DB02044,N-[3-(aminomethyl)benzyl]acetamidine,7151
DB02045,Amylamine,7152
